0,5,1
5,2,3
5,3,1
4,3,5
4,4,1
2,2,7
2,3,9
1,3,6
1,4,3
0,4,2
3,2,7
3,3,7
2,4,3
5,1,3
4,2,6
3,4,3
1,2,1
0,3,1
5,0,1
4,1,1
