1,3,7
0,4,1
3,2,6
2,3,6
1,4,2
4,2,1
3,3,1
2,4,1
2,1,4
1,2,8
0,3,2
3,1,5
2,2,11
4,1,2
2,0,1
1,1,1
0,2,1
3,0,2
4,0,1
