2,0,1
1,1,2
0,2,1
2,1,4
1,2,5
0,3,2
2,2,6
1,3,4
0,4,1
3,0,1
3,1,4
3,2,6
2,3,4
1,4,1
4,0,1
4,1,4
4,2,6
3,3,4
2,4,1
5,0,1
5,1,4
5,2,5
4,3,4
3,4,1
6,0,1
6,1,2
6,2,1
5,3,2
4,4,1
