3,0,1
2,1,3
1,2,3
0,3,1
3,1,8
2,2,12
1,3,8
0,4,2
3,2,16
2,3,16
1,4,7
0,5,1
4,0,2
4,1,7
4,2,8
3,3,12
2,4,8
1,5,2
5,0,1
5,1,2
5,2,1
4,3,3
3,4,3
2,5,1
