3,2,10
3,3,10
2,3,7
2,4,5
1,4,5
1,5,1
0,5,1
4,2,8
4,3,7
3,4,5
2,5,1
5,2,3
5,3,1
4,4,2
3,5,1
3,1,5
2,2,7
1,3,7
0,4,2
4,1,5
5,1,3
3,0,1
2,1,3
1,2,3
0,3,1
4,0,1
5,0,1
